 'Arkansas      ' 1860   9.89252478E-02   0.00000000      0.901074767    
 'Arkansas      ' 1868  0.463170677      0.536829352       0.00000000    
 'Arkansas      ' 1872  0.478272378      0.521727622       0.00000000    
 'Arkansas      ' 1876  0.599158287      0.398665249       2.17646942E-03
 'Arkansas      ' 1880  0.566455424      0.395526141       3.80184539E-02
 'Arkansas      ' 1884  0.578268230      0.407047272       1.46844862E-02
 'Arkansas      ' 1888  0.547963202      0.380445451       7.15913847E-02
 'Arkansas      ' 1892  0.593004167      0.317802817       8.91930014E-02
 'Arkansas      ' 1896  0.737229407      0.251173437       1.15971528E-02
 'Arkansas      ' 1900  0.634586215      0.350366801       1.50470026E-02
 'Arkansas      ' 1904  0.553456843      0.402504712       4.40384485E-02
 'Arkansas      ' 1908  0.573138297      0.372963071       5.38986437E-02
 'Arkansas      ' 1912  0.550054371      0.204509854      0.245435804    
 'Arkansas      ' 1916  0.659661174      0.287347734       5.29911108E-02
 'Arkansas      ' 1920  0.584898472      0.387269437       2.78320815E-02
 'Arkansas      ' 1924  0.612096846      0.292813212       9.50899422E-02
 'Arkansas      ' 1928  0.602934837      0.393291622       3.77352769E-03
 'Arkansas      ' 1932  0.859631300      0.129065752       1.13029443E-02
 'Arkansas      ' 1936  0.817983210      0.178566843       3.44994781E-03
 'Arkansas      ' 1940  0.790174484      0.209825501       0.00000000    
 'Arkansas      ' 1944  0.699517250      0.298425943       2.05678213E-03
 'Arkansas      ' 1948  0.617214143      0.210161880      0.172623977    
 'Arkansas      ' 1952  0.559041500      0.437635869       3.32262856E-03
 'Arkansas      ' 1956  0.524573743      0.458189458       1.72367990E-02
 'Arkansas      ' 1960  0.501854122      0.430581391       6.75645098E-02
 'Arkansas      ' 1964  0.560639560      0.434069782       5.29061817E-03
 'Arkansas      ' 1968  0.303320259      0.310146153      0.386533558    
 'Arkansas      ' 1972  0.307101190      0.688242078       4.65672137E-03
 'Arkansas      ' 1976  0.649358690      0.349303871       1.33741274E-03
 'Arkansas      ' 1980  0.475226313      0.481342733       4.34309728E-02
 'Arkansas      ' 1984  0.382907838      0.604670227       1.24218967E-02
 'Arkansas      ' 1988  0.421917319      0.563678384       1.44043164E-02
 'Arkansas      ' 1992  0.532079518      0.354833990      0.113086477    
 'Arkansas      ' 1996  0.537364483      0.368008584       9.46269333E-02
 'Arkansas      ' 2000  0.458642572      0.513071954       2.82854605E-02
 'Arkansas      ' 2004  0.445476294      0.543059587       1.14641050E-02
 'Arkansas      ' 2008  0.388646603      0.587159038       2.41943579E-02
 'Arkansas      ' 2012  0.368789911      0.605669379       2.55407356E-02
 'Arkansas      ' 2016  0.336531252      0.605741024       5.77277355E-02
 'California    ' 1856  0.483805716      0.187782869      0.328411400    
 'California    ' 1860  0.317115515      0.323240995      0.359643489    
 'California    ' 1864  0.413986206      0.586013794       0.00000000    
 'California    ' 1868  0.497607142      0.502392888       0.00000000    
 'California    ' 1872  0.425087422      0.563835680       1.10768909E-02
 'California    ' 1876  0.490807772      0.508768559       4.23663529E-04
 'California    ' 1880  0.489774436      0.489196032       2.10295599E-02
 'California    ' 1884  0.453266203      0.519671261       2.70625614E-02
 'California    ' 1888  0.468407214      0.496604174       3.49886008E-02
 'California    ' 1892  0.438316226      0.437770993      0.123912774    
 'California    ' 1896  0.485109866      0.491550475       2.33396664E-02
 'California    ' 1900  0.413422287      0.544972539       4.16051969E-02
 'California    ' 1904  0.269388139      0.618377864      0.112234011    
 'California    ' 1908  0.329780102      0.554577529      0.115642384    
 'California    ' 1912  0.418081731       5.77333802E-03  0.576144934    
 'California    ' 1916  0.466474175      0.462699682       7.08261207E-02
 'California    ' 1920  0.242774218      0.662032723       9.51930508E-02
 'California    ' 1924   8.23106319E-02  0.572002470      0.345686883    
 'California    ' 1928  0.341949165      0.646936893       1.11139808E-02
 'California    ' 1932  0.583852232      0.373860091       4.22876701E-02
 'California    ' 1936  0.669539571      0.316964149       1.34962462E-02
 'California    ' 1940  0.574407458      0.413430840       1.21616833E-02
 'California    ' 1944  0.564792573      0.429712772       5.49465697E-03
 'California    ' 1948  0.475721985      0.471279651       5.29983789E-02
 'California    ' 1952  0.422653288      0.568291366       9.05533414E-03
 'California    ' 1956  0.442732871      0.553873301       3.39385192E-03
 'California    ' 1960  0.495513767      0.500988662       3.49753746E-03
 'California    ' 1964  0.591119528      0.407945156       9.35305667E-04
 'California    ' 1968  0.447394192      0.478193820       7.44119883E-02
 'California    ' 1972  0.415380538      0.549972713       3.46467234E-02
 'California    ' 1976  0.475686848      0.493477345       3.08358204E-02
 'California    ' 1980  0.359105438      0.526938975      0.113955610    
 'California    ' 1984  0.412661165      0.575146317       1.21925138E-02
 'California    ' 1988  0.475594461      0.511265755       1.31397955E-02
 'California    ' 1992  0.460065871      0.326146692      0.213787422    
 'California    ' 1996  0.510987878      0.382093519      0.106918581    
 'California    ' 2000  0.534495711      0.416513681       4.89906110E-02
 'California    ' 2004  0.543055594      0.443576962       1.33674648E-02
 'California    ' 2008  0.610126376      0.369548589       2.03250274E-02
 'California    ' 2012  0.602389574      0.371203780       2.64066234E-02
 'California    ' 2016  0.617263973      0.316171080       6.65649399E-02
